timestamp,heating_demand[kW],cooling_demand[kW],heating_setpoint,air_temperature,outdoor_temperature
2012-01-14 22:24:00 EST,+3.13732,+1.25637,+68,+67.4528,+33.982
2012-01-14 22:25:00 EST,+3.13732,+1.25637,+68,+67.4121,+33.982
2012-01-14 22:26:00 EST,+3.13732,+1.25637,+68,+67.377,+33.982
2012-01-14 22:27:00 EST,+3.13732,+1.25637,+68,+67.3466,+33.982
2012-01-14 22:28:00 EST,+3.13732,+1.25637,+68,+67.3201,+33.982
2012-01-14 22:29:00 EST,+3.13732,+1.25637,+68,+67.2969,+33.982
2012-01-14 22:30:00 EST,+3.13732,+1.25637,+68,+67.2765,+33.982
2012-01-14 22:31:00 EST,+3.13732,+1.25637,+68,+67.2584,+33.982
2012-01-14 22:32:00 EST,+3.13732,+1.25637,+68,+67.2421,+33.982
2012-01-14 22:33:00 EST,+3.13732,+1.25637,+68,+67.2275,+33.982
2012-01-14 22:34:00 EST,+3.13732,+1.25637,+68,+67.2143,+33.982
2012-01-14 22:35:00 EST,+3.13732,+1.25637,+68,+67.2021,+33.982
2012-01-14 22:36:00 EST,+3.13732,+1.25637,+68,+67.1909,+33.982
2012-01-14 22:37:00 EST,+3.13732,+1.25637,+68,+67.1805,+33.982
2012-01-14 22:38:00 EST,+3.13732,+1.25637,+68,+67.1708,+33.982
2012-01-14 22:39:00 EST,+3.13732,+1.25637,+68,+67.1615,+33.982
2012-01-14 22:40:00 EST,+3.13732,+1.25637,+68,+67.1528,+33.982
2012-01-14 22:41:00 EST,+3.13732,+1.25637,+68,+67.1445,+33.982
2012-01-14 22:42:00 EST,+3.13732,+1.25637,+68,+67.1364,+33.982
2012-01-14 22:43:00 EST,+3.13732,+1.25637,+68,+67.1287,+33.982
2012-01-14 22:44:00 EST,+3.13732,+1.25637,+68,+67.1211,+33.982
2012-01-14 22:45:00 EST,+3.13732,+1.25637,+68,+67.1138,+33.982
2012-01-14 22:46:00 EST,+3.13732,+1.25637,+68,+67.1066,+33.982
2012-01-14 22:47:00 EST,+3.13732,+1.25637,+68,+67.0996,+33.982
2012-01-14 22:48:00 EST,+3.13732,+1.25637,+68,+67.0927,+33.982
2012-01-14 22:49:00 EST,+3.13732,+1.25637,+68,+67.0858,+33.982
2012-01-14 22:50:00 EST,+3.13732,+1.25637,+68,+67.0791,+33.982
2012-01-14 22:51:00 EST,+3.13732,+1.25637,+68,+67.0724,+33.982
2012-01-14 22:52:00 EST,+3.13732,+1.25637,+68,+67.0658,+33.982
2012-01-14 22:53:00 EST,+3.13732,+1.25637,+68,+67.0592,+33.982
2012-01-14 22:54:00 EST,+3.13732,+1.25637,+68,+67.0527,+33.982
2012-01-14 22:55:00 EST,+3.13732,+1.25637,+68,+67.0462,+33.982
2012-01-14 22:56:00 EST,+3.13732,+1.25637,+68,+67.0397,+33.982
2012-01-14 22:57:00 EST,+3.13732,+1.25637,+68,+67.0333,+33.982
2012-01-14 22:58:00 EST,+3.13732,+1.25637,+68,+67.0268,+33.982
2012-01-14 22:59:00 EST,+3.13732,+1.25637,+68,+67.0204,+33.982
2012-01-14 23:00:00 EST,+3.13732,+1.25637,+68,+67.014,+33.982
2012-01-14 23:01:00 EST,+3.1375,+1.25633,+68,+67.0077,+33.9894
2012-01-14 23:02:00 EST,+3.13768,+1.2563,+68,+67.0014,+33.9965
2012-01-14 23:03:00 EST,+3.13786,+1.25626,+68,+66.9951,+34.0034
2012-01-14 23:04:00 EST,+3.13803,+1.25623,+68,+67.4223,+34.01
2012-01-14 23:05:00 EST,+3.13819,+1.2562,+68,+67.7871,+34.0164
2012-01-14 23:06:00 EST,+3.13835,+1.25617,+68,+68.099,+34.0225
2012-01-14 23:07:00 EST,+3.1385,+1.25614,+68,+68.3548,+34.0284
2012-01-14 23:08:00 EST,+3.13864,+1.25611,+68,+68.5757,+34.034
2012-01-14 23:09:00 EST,+3.13878,+1.25609,+68,+68.7674,+34.0394
2012-01-14 23:10:00 EST,+3.13891,+1.25606,+68,+68.9346,+34.0445
2012-01-14 23:11:00 EST,+3.13903,+1.25604,+68,+69.0813,+34.0494
2012-01-14 23:12:00 EST,+3.13915,+1.25601,+68,+68.7771,+34.054
2012-01-14 23:13:00 EST,+3.13926,+1.25599,+68,+68.5211,+34.0584
2012-01-14 23:14:00 EST,+3.13936,+1.25597,+68,+68.3055,+34.0625
2012-01-14 23:15:00 EST,+3.13946,+1.25595,+68,+68.1237,+34.0664
2012-01-14 23:16:00 EST,+3.13956,+1.25594,+68,+67.9701,+34.07
2012-01-14 23:17:00 EST,+3.13964,+1.25592,+68,+67.8401,+34.0734
2012-01-14 23:18:00 EST,+3.13972,+1.2559,+68,+67.7299,+34.0765
2012-01-14 23:19:00 EST,+3.13979,+1.25589,+68,+67.6362,+34.0794
2012-01-14 23:20:00 EST,+3.13986,+1.25588,+68,+67.5563,+34.082
2012-01-14 23:21:00 EST,+3.13992,+1.25587,+68,+67.4879,+34.0844
2012-01-14 23:22:00 EST,+3.13998,+1.25585,+68,+67.4292,+34.0865
2012-01-14 23:23:00 EST,+3.14002,+1.25585,+68,+67.3786,+34.0884
2012-01-14 23:24:00 EST,+3.14007,+1.25584,+68,+67.3347,+34.09
2012-01-14 23:25:00 EST,+3.1401,+1.25583,+68,+67.2964,+34.0914
2012-01-14 23:26:00 EST,+3.14013,+1.25583,+68,+67.2629,+34.0925
2012-01-14 23:27:00 EST,+3.14015,+1.25582,+68,+67.2334,+34.0934
2012-01-14 23:28:00 EST,+3.14017,+1.25582,+68,+67.2071,+34.094
2012-01-14 23:29:00 EST,+3.14018,+1.25582,+68,+67.1836,+34.0944
2012-01-14 23:30:00 EST,+3.14018,+1.25582,+68,+67.1624,+34.0945
2012-01-14 23:31:00 EST,+3.14018,+1.25582,+68,+67.1431,+34.0944
2012-01-14 23:32:00 EST,+3.14017,+1.25582,+68,+67.1255,+34.094
2012-01-14 23:33:00 EST,+3.14015,+1.25582,+68,+67.1092,+34.0934
2012-01-14 23:34:00 EST,+3.14013,+1.25583,+68,+67.094,+34.0925
2012-01-14 23:35:00 EST,+3.1401,+1.25583,+68,+67.0798,+34.0914
2012-01-14 23:36:00 EST,+3.14007,+1.25584,+68,+67.0663,+34.09
2012-01-14 23:37:00 EST,+3.14002,+1.25585,+68,+67.0535,+34.0884
2012-01-14 23:38:00 EST,+3.13998,+1.25585,+68,+67.0413,+34.0865
2012-01-14 23:39:00 EST,+3.13992,+1.25587,+68,+67.0295,+34.0844
2012-01-14 23:40:00 EST,+3.13986,+1.25588,+68,+67.0181,+34.082
2012-01-14 23:41:00 EST,+3.13979,+1.25589,+68,+67.007,+34.0794
2012-01-14 23:42:00 EST,+3.13972,+1.2559,+68,+66.9962,+34.0765
2012-01-14 23:43:00 EST,+3.13964,+1.25592,+68,+67.4198,+34.0734
2012-01-14 23:44:00 EST,+3.13956,+1.25594,+68,+67.7808,+34.07
2012-01-14 23:45:00 EST,+3.13946,+1.25595,+68,+68.0896,+34.0664
2012-01-14 23:46:00 EST,+3.13936,+1.25597,+68,+68.3546,+34.0625
2012-01-14 23:47:00 EST,+3.13926,+1.25599,+68,+68.583,+34.0584
2012-01-14 23:48:00 EST,+3.13915,+1.25601,+68,+68.7808,+34.054
2012-01-14 23:49:00 EST,+3.13903,+1.25604,+68,+68.953,+34.0494
2012-01-14 23:50:00 EST,+3.13891,+1.25606,+68,+69.1039,+34.0445
2012-01-14 23:51:00 EST,+3.13878,+1.25609,+68,+68.8029,+34.0394
2012-01-14 23:52:00 EST,+3.13864,+1.25611,+68,+68.5497,+34.034
2012-01-14 23:53:00 EST,+3.1385,+1.25614,+68,+68.3363,+34.0284
2012-01-14 23:54:00 EST,+3.13835,+1.25617,+68,+68.1562,+34.0225
2012-01-14 23:55:00 EST,+3.13819,+1.2562,+68,+68.0041,+34.0164
2012-01-14 23:56:00 EST,+3.13803,+1.25623,+68,+67.8753,+34.01
2012-01-14 23:57:00 EST,+3.13786,+1.25626,+68,+67.7659,+34.0034
2012-01-14 23:58:00 EST,+3.13768,+1.2563,+68,+67.6729,+33.9965
2012-01-14 23:59:00 EST,+3.1375,+1.25633,+68,+67.5935,+33.9894
2012-01-15 00:00:00 EST,+3.13732,+1.25637,+68,+67.5255,+33.982
2012-01-15 00:01:00 EST,+3.13656,+1.25652,+68,+67.4671,+33.9522
2012-01-15 00:02:00 EST,+3.13582,+1.25666,+68,+67.4165,+33.923
2012-01-15 00:03:00 EST,+3.13509,+1.2568,+68,+67.3724,+33.8942
2012-01-15 00:04:00 EST,+3.13437,+1.25694,+68,+67.3339,+33.866
2012-01-15 00:05:00 EST,+3.13366,+1.25708,+68,+67.3,+33.8382
2012-01-15 00:06:00 EST,+3.13297,+1.25721,+68,+67.2699,+33.811
2012-01-15 00:07:00 EST,+3.1323,+1.25734,+68,+67.2354,+33.7842
2012-01-15 00:08:00 EST,+3.13163,+1.25747,+68,+67.2046,+33.758
2012-01-15 00:09:00 EST,+3.13098,+1.2576,+68,+67.1769,+33.7322
2012-01-15 00:10:00 EST,+3.13034,+1.25772,+68,+67.1517,+33.707
2012-01-15 00:11:00 EST,+3.12971,+1.25784,+68,+67.1286,+33.6822
2012-01-15 00:12:00 EST,+3.1291,+1.25796,+68,+67.1073,+33.658
2012-01-15 00:13:00 EST,+3.1285,+1.25808,+68,+67.0874,+33.6342
2012-01-15 00:14:00 EST,+3.12791,+1.2582,+68,+67.0689,+33.611
2012-01-15 00:15:00 EST,+3.12734,+1.25831,+68,+67.0513,+33.5882
2012-01-15 00:16:00 EST,+3.12678,+1.25842,+68,+67.0347,+33.566
2012-01-15 00:17:00 EST,+3.12623,+1.25852,+68,+67.0188,+33.5442
2012-01-15 00:18:00 EST,+3.12569,+1.25863,+68,+67.0034,+33.523
2012-01-15 00:19:00 EST,+3.12517,+1.25873,+68,+66.9887,+33.5022
2012-01-15 00:20:00 EST,+3.12466,+1.25883,+68,+67.4033,+33.482
2012-01-15 00:21:00 EST,+3.12416,+1.25893,+68,+67.7563,+33.4622
2012-01-15 00:22:00 EST,+3.12368,+1.25902,+68,+68.0575,+33.443
2012-01-15 00:23:00 EST,+3.12321,+1.25912,+68,+68.3156,+33.4242
2012-01-15 00:24:00 EST,+3.12275,+1.2592,+68,+68.5376,+33.406
2012-01-15 00:25:00 EST,+3.1223,+1.25929,+68,+68.7294,+33.3882
2012-01-15 00:26:00 EST,+3.12187,+1.25938,+68,+68.8959,+33.371
2012-01-15 00:27:00 EST,+3.12145,+1.25946,+68,+69.0412,+33.3542
2012-01-15 00:28:00 EST,+3.12104,+1.25954,+68,+68.7412,+33.338
2012-01-15 00:29:00 EST,+3.12064,+1.25962,+68,+68.4883,+33.3222
2012-01-15 00:30:00 EST,+3.12026,+1.25969,+68,+68.2748,+33.307
2012-01-15 00:31:00 EST,+3.11989,+1.25976,+68,+68.0942,+33.2922
2012-01-15 00:32:00 EST,+3.11953,+1.25984,+68,+67.9412,+33.278
2012-01-15 00:33:00 EST,+3.11919,+1.2599,+68,+67.8113,+33.2642
2012-01-15 00:34:00 EST,+3.11886,+1.25997,+68,+67.7006,+33.251
2012-01-15 00:35:00 EST,+3.11854,+1.26003,+68,+67.6061,+33.2382
2012-01-15 00:36:00 EST,+3.11823,+1.26009,+68,+67.525,+33.226
2012-01-15 00:37:00 EST,+3.11794,+1.26015,+68,+67.4552,+33.2142
2012-01-15 00:38:00 EST,+3.11765,+1.2602,+68,+67.3949,+33.203
2012-01-15 00:39:00 EST,+3.11739,+1.26026,+68,+67.3424,+33.1922
2012-01-15 00:40:00 EST,+3.11713,+1.26031,+68,+67.2966,+33.182
2012-01-15 00:41:00 EST,+3.11688,+1.26036,+68,+67.2562,+33.1722
2012-01-15 00:42:00 EST,+3.11665,+1.2604,+68,+67.2205,+33.163
2012-01-15 00:43:00 EST,+3.11643,+1.26044,+68,+67.1887,+33.1542
2012-01-15 00:44:00 EST,+3.11623,+1.26048,+68,+67.1601,+33.146
2012-01-15 00:45:00 EST,+3.11603,+1.26052,+68,+67.1342,+33.1382
2012-01-15 00:46:00 EST,+3.11585,+1.26056,+68,+67.1106,+33.131
2012-01-15 00:47:00 EST,+3.11568,+1.26059,+68,+67.0888,+33.1242
2012-01-15 00:48:00 EST,+3.11553,+1.26062,+68,+67.0687,+33.118
2012-01-15 00:49:00 EST,+3.11538,+1.26065,+68,+67.0499,+33.1122
2012-01-15 00:50:00 EST,+3.11525,+1.26068,+68,+67.0322,+33.107
2012-01-15 00:51:00 EST,+3.11513,+1.2607,+68,+67.0155,+33.1022
2012-01-15 00:52:00 EST,+3.11503,+1.26072,+68,+66.9995,+33.098
2012-01-15 00:53:00 EST,+3.11493,+1.26074,+68,+67.4097,+33.0942
2012-01-15 00:54:00 EST,+3.11485,+1.26076,+68,+67.759,+33.091
2012-01-15 00:55:00 EST,+3.11478,+1.26077,+68,+68.0574,+33.0882
2012-01-15 00:56:00 EST,+3.11473,+1.26078,+68,+68.3132,+33.086
2012-01-15 00:57:00 EST,+3.11468,+1.26079,+68,+68.5334,+33.0842
2012-01-15 00:58:00 EST,+3.11465,+1.2608,+68,+68.7237,+33.083
2012-01-15 00:59:00 EST,+3.11463,+1.2608,+68,+68.8892,+33.0822
2012-01-15 01:00:00 EST,+3.11463,+1.2608,+68,+69.0339,+33.082
2012-01-15 01:01:00 EST,+3.11519,+1.26069,+68,+68.7359,+33.1044
2012-01-15 01:02:00 EST,+3.11574,+1.26058,+68,+68.4847,+33.1265
2012-01-15 01:03:00 EST,+3.11629,+1.26047,+68,+68.2729,+33.1484
2012-01-15 01:04:00 EST,+3.11683,+1.26037,+68,+68.0939,+33.17
2012-01-15 01:05:00 EST,+3.11736,+1.26026,+68,+67.9424,+33.1914
2012-01-15 01:06:00 EST,+3.11789,+1.26016,+68,+67.8136,+33.2125
2012-01-15 01:07:00 EST,+3.11842,+1.26005,+68,+67.6992,+33.2334
2012-01-15 01:08:00 EST,+3.11893,+1.25995,+68,+67.6014,+33.254
2012-01-15 01:09:00 EST,+3.11944,+1.25985,+68,+67.5177,+33.2744
2012-01-15 01:10:00 EST,+3.11995,+1.25975,+68,+67.4456,+33.2945
2012-01-15 01:11:00 EST,+3.12045,+1.25966,+68,+67.3833,+33.3144
2012-01-15 01:12:00 EST,+3.12094,+1.25956,+68,+67.3291,+33.334
2012-01-15 01:13:00 EST,+3.12143,+1.25946,+68,+67.2818,+33.3534
2012-01-15 01:14:00 EST,+3.12191,+1.25937,+68,+67.2403,+33.3725
2012-01-15 01:15:00 EST,+3.12238,+1.25928,+68,+67.2035,+33.3914
2012-01-15 01:16:00 EST,+3.12285,+1.25919,+68,+67.1707,+33.41
2012-01-15 01:17:00 EST,+3.12331,+1.25909,+68,+67.1413,+33.4284
2012-01-15 01:18:00 EST,+3.12377,+1.25901,+68,+67.1147,+33.4465
2012-01-15 01:19:00 EST,+3.12422,+1.25892,+68,+67.0904,+33.4644
2012-01-15 01:20:00 EST,+3.12466,+1.25883,+68,+67.0681,+33.482
2012-01-15 01:21:00 EST,+3.1251,+1.25875,+68,+67.0474,+33.4994
2012-01-15 01:22:00 EST,+3.12553,+1.25866,+68,+67.0281,+33.5165
2012-01-15 01:23:00 EST,+3.12596,+1.25858,+68,+67.01,+33.5334
2012-01-15 01:24:00 EST,+3.12638,+1.2585,+68,+66.9928,+33.55
2012-01-15 01:25:00 EST,+3.12679,+1.25842,+68,+67.4059,+33.5664
2012-01-15 01:26:00 EST,+3.1272,+1.25834,+68,+67.7578,+33.5825
2012-01-15 01:27:00 EST,+3.1276,+1.25826,+68,+68.0586,+33.5984
2012-01-15 01:28:00 EST,+3.12799,+1.25818,+68,+68.3165,+33.614
2012-01-15 01:29:00 EST,+3.12838,+1.25811,+68,+68.5387,+33.6294
2012-01-15 01:30:00 EST,+3.12876,+1.25803,+68,+68.731,+33.6445
2012-01-15 01:31:00 EST,+3.12914,+1.25796,+68,+68.8982,+33.6594
2012-01-15 01:32:00 EST,+3.12951,+1.25789,+68,+69.0445,+33.674
2012-01-15 01:33:00 EST,+3.12987,+1.25781,+68,+68.7427,+33.6884
2012-01-15 01:34:00 EST,+3.13023,+1.25775,+68,+68.4883,+33.7025
2012-01-15 01:35:00 EST,+3.13058,+1.25768,+68,+68.2736,+33.7164
2012-01-15 01:36:00 EST,+3.13092,+1.25761,+68,+68.092,+33.73
2012-01-15 01:37:00 EST,+3.13126,+1.25754,+68,+67.9381,+33.7434
2012-01-15 01:38:00 EST,+3.13159,+1.25748,+68,+67.8073,+33.7565
2012-01-15 01:39:00 EST,+3.13192,+1.25742,+68,+67.696,+33.7694
2012-01-15 01:40:00 EST,+3.13224,+1.25735,+68,+67.6009,+33.782
2012-01-15 01:41:00 EST,+3.13255,+1.25729,+68,+67.5193,+33.7944
2012-01-15 01:42:00 EST,+3.13286,+1.25723,+68,+67.4491,+33.8065
2012-01-15 01:43:00 EST,+3.13316,+1.25717,+68,+67.3883,+33.8184
2012-01-15 01:44:00 EST,+3.13346,+1.25712,+68,+67.3355,+33.83
2012-01-15 01:45:00 EST,+3.13374,+1.25706,+68,+67.2893,+33.8414
2012-01-15 01:46:00 EST,+3.13403,+1.25701,+68,+67.2487,+33.8525
2012-01-15 01:47:00 EST,+3.1343,+1.25695,+68,+67.2127,+33.8634
2012-01-15 01:48:00 EST,+3.13457,+1.2569,+68,+67.1806,+33.874
2012-01-15 01:49:00 EST,+3.13484,+1.25685,+68,+67.1517,+33.8844
2012-01-15 01:50:00 EST,+3.13509,+1.2568,+68,+67.1256,+33.8945
2012-01-15 01:51:00 EST,+3.13534,+1.25675,+68,+67.1017,+33.9044
2012-01-15 01:52:00 EST,+3.13559,+1.2567,+68,+67.0797,+33.914
2012-01-15 01:53:00 EST,+3.13583,+1.25666,+68,+67.0593,+33.9234
2012-01-15 01:54:00 EST,+3.13606,+1.25661,+68,+67.0403,+33.9325
2012-01-15 01:55:00 EST,+3.13628,+1.25657,+68,+67.0223,+33.9414
2012-01-15 01:56:00 EST,+3.1365,+1.25653,+68,+67.0053,+33.95
2012-01-15 01:57:00 EST,+3.13671,+1.25649,+68,+66.9891,+33.9584
2012-01-15 01:58:00 EST,+3.13692,+1.25645,+68,+67.4066,+33.9665
2012-01-15 01:59:00 EST,+3.13712,+1.25641,+68,+67.7622,+33.9744
2012-01-15 02:00:00 EST,+3.13732,+1.25637,+68,+68.0661,+33.982
2012-01-15 02:01:00 EST,+3.1375,+1.25633,+68,+68.3266,+33.9894
2012-01-15 02:02:00 EST,+3.13768,+1.2563,+68,+68.5509,+33.9965
2012-01-15 02:03:00 EST,+3.13786,+1.25626,+68,+68.7449,+34.0034
2012-01-15 02:04:00 EST,+3.13803,+1.25623,+68,+68.9136,+34.01
2012-01-15 02:05:00 EST,+3.13819,+1.2562,+68,+69.0612,+34.0164
2012-01-15 02:06:00 EST,+3.13835,+1.25617,+68,+68.757,+34.0225
2012-01-15 02:07:00 EST,+3.1385,+1.25614,+68,+68.498,+34.0284
2012-01-15 02:08:00 EST,+3.13864,+1.25611,+68,+68.2792,+34.034
2012-01-15 02:09:00 EST,+3.13878,+1.25609,+68,+68.0941,+34.0394
2012-01-15 02:10:00 EST,+3.13891,+1.25606,+68,+67.9372,+34.0445
2012-01-15 02:11:00 EST,+3.13903,+1.25604,+68,+67.8038,+34.0494
2012-01-15 02:12:00 EST,+3.13915,+1.25601,+68,+67.6902,+34.054
2012-01-15 02:13:00 EST,+3.13926,+1.25599,+68,+67.5929,+34.0584
2012-01-15 02:14:00 EST,+3.13936,+1.25597,+68,+67.5095,+34.0625
2012-01-15 02:15:00 EST,+3.13946,+1.25595,+68,+67.4376,+34.0664
2012-01-15 02:16:00 EST,+3.13956,+1.25594,+68,+67.3753,+34.07
2012-01-15 02:17:00 EST,+3.13964,+1.25592,+68,+67.321,+34.0734
2012-01-15 02:18:00 EST,+3.13972,+1.2559,+68,+67.2735,+34.0765
2012-01-15 02:19:00 EST,+3.13979,+1.25589,+68,+67.2316,+34.0794
2012-01-15 02:20:00 EST,+3.13986,+1.25588,+68,+67.1945,+34.082
2012-01-15 02:21:00 EST,+3.13992,+1.25587,+68,+67.1613,+34.0844
2012-01-15 02:22:00 EST,+3.13998,+1.25585,+68,+67.1313,+34.0865
2012-01-15 02:23:00 EST,+3.14002,+1.25585,+68,+67.1041,+34.0884
2012-01-15 02:24:00 EST,+3.14007,+1.25584,+68,+67.0793,+34.09
2012-01-15 02:25:00 EST,+3.1401,+1.25583,+68,+67.0563,+34.0914
2012-01-15 02:26:00 EST,+3.14013,+1.25583,+68,+67.035,+34.0925
2012-01-15 02:27:00 EST,+3.14015,+1.25582,+68,+67.015,+34.0934
2012-01-15 02:28:00 EST,+3.14017,+1.25582,+68,+66.9962,+34.094
2012-01-15 02:29:00 EST,+3.14018,+1.25582,+68,+67.4126,+34.0944
2012-01-15 02:30:00 EST,+3.14018,+1.25582,+68,+67.767,+34.0945
2012-01-15 02:31:00 EST,+3.14018,+1.25582,+68,+68.0697,+34.0944
2012-01-15 02:32:00 EST,+3.14017,+1.25582,+68,+68.3291,+34.094
2012-01-15 02:33:00 EST,+3.14015,+1.25582,+68,+68.5523,+34.0934
2012-01-15 02:34:00 EST,+3.14013,+1.25583,+68,+68.7451,+34.0925
2012-01-15 02:35:00 EST,+3.1401,+1.25583,+68,+68.9127,+34.0914
2012-01-15 02:36:00 EST,+3.14007,+1.25584,+68,+69.059,+34.09
2012-01-15 02:37:00 EST,+3.14002,+1.25585,+68,+68.7533,+34.0884
2012-01-15 02:38:00 EST,+3.13998,+1.25585,+68,+68.4956,+34.0865
2012-01-15 02:39:00 EST,+3.13992,+1.25587,+68,+68.2778,+34.0844
2012-01-15 02:40:00 EST,+3.13986,+1.25588,+68,+68.0935,+34.082
2012-01-15 02:41:00 EST,+3.13979,+1.25589,+68,+67.9372,+34.0794
2012-01-15 02:42:00 EST,+3.13972,+1.2559,+68,+67.8043,+34.0765
2012-01-15 02:43:00 EST,+3.13964,+1.25592,+68,+67.691,+34.0734
2012-01-15 02:44:00 EST,+3.13956,+1.25594,+68,+67.5941,+34.07
2012-01-15 02:45:00 EST,+3.13946,+1.25595,+68,+67.5109,+34.0664
2012-01-15 02:46:00 EST,+3.13936,+1.25597,+68,+67.4391,+34.0625
2012-01-15 02:47:00 EST,+3.13926,+1.25599,+68,+67.3768,+34.0584
2012-01-15 02:48:00 EST,+3.13915,+1.25601,+68,+67.3226,+34.054
2012-01-15 02:49:00 EST,+3.13903,+1.25604,+68,+67.2751,+34.0494
2012-01-15 02:50:00 EST,+3.13891,+1.25606,+68,+67.2331,+34.0445
2012-01-15 02:51:00 EST,+3.13878,+1.25609,+68,+67.1959,+34.0394
2012-01-15 02:52:00 EST,+3.13864,+1.25611,+68,+67.1625,+34.034
2012-01-15 02:53:00 EST,+3.1385,+1.25614,+68,+67.1324,+34.0284
2012-01-15 02:54:00 EST,+3.13835,+1.25617,+68,+67.1051,+34.0225
2012-01-15 02:55:00 EST,+3.13819,+1.2562,+68,+67.08,+34.0164
2012-01-15 02:56:00 EST,+3.13803,+1.25623,+68,+67.0569,+34.01
2012-01-15 02:57:00 EST,+3.13786,+1.25626,+68,+67.0353,+34.0034
2012-01-15 02:58:00 EST,+3.13768,+1.2563,+68,+67.0151,+33.9965
2012-01-15 02:59:00 EST,+3.1375,+1.25633,+68,+66.996,+33.9894
2012-01-15 03:00:00 EST,+3.13732,+1.25637,+68,+67.4112,+33.982
2012-01-15 03:01:00 EST,+3.13675,+1.25648,+68,+67.7646,+33.9596
2012-01-15 03:02:00 EST,+3.13618,+1.25659,+68,+68.066,+33.9375
2012-01-15 03:03:00 EST,+3.13563,+1.2567,+68,+68.324,+33.9156
2012-01-15 03:04:00 EST,+3.13508,+1.2568,+68,+68.5456,+33.894
2012-01-15 03:05:00 EST,+3.13454,+1.25691,+68,+68.7369,+33.8726
2012-01-15 03:06:00 EST,+3.134,+1.25701,+68,+68.9025,+33.8515
2012-01-15 03:07:00 EST,+3.13347,+1.25711,+68,+69.0468,+33.8306
2012-01-15 03:08:00 EST,+3.13295,+1.25722,+68,+68.7413,+33.81
2012-01-15 03:09:00 EST,+3.13243,+1.25732,+68,+68.4835,+33.7896
2012-01-15 03:10:00 EST,+3.13192,+1.25742,+68,+68.2656,+33.7695
2012-01-15 03:11:00 EST,+3.13142,+1.25751,+68,+68.0811,+33.7496
2012-01-15 03:12:00 EST,+3.13092,+1.25761,+68,+67.9245,+33.73
2012-01-15 03:13:00 EST,+3.13043,+1.25771,+68,+67.7912,+33.7106
2012-01-15 03:14:00 EST,+3.12995,+1.2578,+68,+67.6774,+33.6915
2012-01-15 03:15:00 EST,+3.12947,+1.25789,+68,+67.5799,+33.6726
2012-01-15 03:16:00 EST,+3.129,+1.25798,+68,+67.4961,+33.654
2012-01-15 03:17:00 EST,+3.12854,+1.25807,+68,+67.4236,+33.6356
2012-01-15 03:18:00 EST,+3.12808,+1.25816,+68,+67.3608,+33.6175
2012-01-15 03:19:00 EST,+3.12763,+1.25825,+68,+67.3059,+33.5996
2012-01-15 03:20:00 EST,+3.12718,+1.25834,+68,+67.2577,+33.582
2012-01-15 03:21:00 EST,+3.12674,+1.25842,+68,+67.215,+33.5646
2012-01-15 03:22:00 EST,+3.12631,+1.25851,+68,+67.1771,+33.5475
2012-01-15 03:23:00 EST,+3.12589,+1.25859,+68,+67.143,+33.5306
2012-01-15 03:24:00 EST,+3.12547,+1.25867,+68,+67.1122,+33.514
2012-01-15 03:25:00 EST,+3.12506,+1.25875,+68,+67.0841,+33.4976
2012-01-15 03:26:00 EST,+3.12465,+1.25883,+68,+67.0584,+33.4815
2012-01-15 03:27:00 EST,+3.12425,+1.25891,+68,+67.0345,+33.4656
2012-01-15 03:28:00 EST,+3.12386,+1.25899,+68,+67.0122,+33.45
2012-01-15 03:29:00 EST,+3.12347,+1.25906,+68,+66.9913,+33.4346
2012-01-15 03:30:00 EST,+3.12309,+1.25914,+68,+67.4,+33.4195
2012-01-15 03:31:00 EST,+3.12271,+1.25921,+68,+67.7476,+33.4046
2012-01-15 03:32:00 EST,+3.12235,+1.25928,+68,+68.0441,+33.39
2012-01-15 03:33:00 EST,+3.12199,+1.25935,+68,+68.2979,+33.3756
2012-01-15 03:34:00 EST,+3.12163,+1.25942,+68,+68.5161,+33.3615
2012-01-15 03:35:00 EST,+3.12128,+1.25949,+68,+68.7043,+33.3476
2012-01-15 03:36:00 EST,+3.12094,+1.25956,+68,+68.8676,+33.334
2012-01-15 03:37:00 EST,+3.1206,+1.25963,+68,+69.01,+33.3206
2012-01-15 03:38:00 EST,+3.12027,+1.25969,+68,+68.7075,+33.3075
2012-01-15 03:39:00 EST,+3.11995,+1.25975,+68,+68.4521,+33.2946
2012-01-15 03:40:00 EST,+3.11963,+1.25982,+68,+68.2363,+33.282
2012-01-15 03:41:00 EST,+3.11932,+1.25988,+68,+68.0535,+33.2696
2012-01-15 03:42:00 EST,+3.11902,+1.25994,+68,+67.8983,+33.2575
2012-01-15 03:43:00 EST,+3.11872,+1.25999,+68,+67.7661,+33.2456
2012-01-15 03:44:00 EST,+3.11843,+1.26005,+68,+67.6533,+33.234
2012-01-15 03:45:00 EST,+3.11815,+1.26011,+68,+67.5566,+33.2226
2012-01-15 03:46:00 EST,+3.11787,+1.26016,+68,+67.4735,+33.2115
2012-01-15 03:47:00 EST,+3.11759,+1.26022,+68,+67.4016,+33.2006
2012-01-15 03:48:00 EST,+3.11733,+1.26027,+68,+67.3392,+33.19
2012-01-15 03:49:00 EST,+3.11707,+1.26032,+68,+67.2847,+33.1796
2012-01-15 03:50:00 EST,+3.11682,+1.26037,+68,+67.2368,+33.1695
2012-01-15 03:51:00 EST,+3.11657,+1.26042,+68,+67.1944,+33.1596
